state,date,confirmed_cases,confirmed_cases_norm,confirmed_deaths,confirmed_deaths_norm
OR,2020-12-12,9983.0,8444.0,135.0,129.0
OR,2020-12-13,9596.0,8045.0,123.0,118.0
OR,2020-12-14,9357.0,8075.0,122.0,117.0
OR,2020-12-15,9222.0,7944.0,116.0,68.0
OR,2020-12-16,9010.0,7442.0,133.0,102.0
OR,2020-12-17,9335.0,7789.0,152.0,120.0
OR,2020-12-18,9098.0,7554.0,160.0,120.0
OR,2020-12-19,8888.0,7390.0,166.0,148.0
OR,2020-12-20,8975.0,7690.0,190.0,164.0
OR,2020-12-21,9077.0,7734.0,186.0,163.0
OR,2020-12-22,8745.0,7619.0,186.0,163.0
OR,2020-12-23,8981.0,7760.0,169.0,151.0
OR,2020-12-24,8348.0,7328.0,141.0,155.0
OR,2020-12-25,7885.0,7067.0,132.0,161.0
OR,2020-12-26,6513.0,5769.0,111.0,119.0
OR,2020-12-27,6512.0,5597.0,82.0,95.0
OR,2020-12-28,6795.0,5721.0,86.0,98.0
OR,2020-12-29,6790.0,5464.0,86.0,93.0
OR,2020-12-30,6154.0,5208.0,67.0,90.0
OR,2020-12-31,6290.0,5400.0,65.0,150.0
OR,2021-01-01,7088.0,5911.0,62.0,142.0
OR,2021-01-02,7088.0,5911.0,62.0,142.0
OR,2021-01-03,8022.0,6904.0,70.0,163.0
OR,2021-01-04,8020.0,7076.0,73.0,168.0
OR,2021-01-05,7908.0,7186.0,73.0,168.0
OR,2021-01-06,8261.0,7346.0,101.0,202.0
OR,2021-01-07,7963.0,7214.0,90.0,118.0
OR,2021-01-08,7176.0,7560.0,91.0,122.0
OR,2021-01-09,8938.0,9422.0,98.0,124.0
OR,2021-01-10,8128.0,8677.0,111.0,127.0
OR,2021-01-11,7938.0,8288.0,104.0,116.0
OR,2021-01-12,8154.0,8414.0,107.0,120.0
OR,2021-01-13,8292.0,8528.0,117.0,107.0
OR,2021-01-14,8886.0,8934.0,150.0,129.0
OR,2021-01-15,9161.0,8393.0,169.0,138.0
OR,2021-01-16,8411.0,7790.0,183.0,175.0
OR,2021-01-17,7936.0,7567.0,196.0,184.0
OR,2021-01-18,7522.0,7709.0,196.0,184.0
OR,2021-01-19,7244.0,7490.0,190.0,179.0
OR,2021-01-20,6688.0,6844.0,141.0,128.0
OR,2021-01-21,6033.0,6182.0,124.0,124.0
OR,2021-01-22,5727.0,5794.0,106.0,111.0
OR,2021-01-23,5581.0,5313.0,107.0,111.0
OR,2021-01-24,5188.0,4730.0,78.0,95.0
OR,2021-01-25,4963.0,4363.0,80.0,96.0
OR,2021-01-26,4736.0,4252.0,79.0,98.0
OR,2021-01-27,4887.0,4558.0,96.0,122.0
OR,2021-01-28,4921.0,4426.0,92.0,117.0
OR,2021-01-29,4810.0,4167.0,87.0,120.0
OR,2021-01-30,4890.0,4334.0,73.0,83.0
OR,2021-01-31,4816.0,4207.0,80.0,91.0
OR,2021-02-01,4248.0,3677.0,77.0,90.0
OR,2021-02-02,4786.0,4031.0,76.0,88.0
OR,2021-02-03,4623.0,4048.0,77.0,84.0
OR,2021-02-04,4542.0,4084.0,67.0,76.0
OR,2021-02-05,3822.0,3551.0,61.0,69.0
PA,2020-02-15,0.0,0.0,0.0,0.0
PA,2020-02-16,0.0,0.0,0.0,0.0
PA,2020-02-17,0.0,0.0,0.0,0.0
PA,2020-02-18,0.0,0.0,0.0,0.0
PA,2020-02-19,0.0,0.0,0.0,0.0
PA,2020-02-20,0.0,0.0,0.0,0.0
PA,2020-02-21,0.0,0.0,0.0,0.0
PA,2020-02-22,0.0,0.0,0.0,0.0
PA,2020-02-23,0.0,0.0,0.0,0.0
PA,2020-02-24,0.0,0.0,0.0,0.0
PA,2020-02-25,0.0,0.0,0.0,0.0
PA,2020-02-26,0.0,0.0,0.0,0.0
PA,2020-02-27,0.0,0.0,0.0,0.0
PA,2020-02-28,0.0,0.0,0.0,0.0
PA,2020-02-29,0.0,0.0,0.0,0.0
PA,2020-03-01,0.0,0.0,0.0,0.0
PA,2020-03-02,0.0,0.0,0.0,0.0
PA,2020-03-03,0.0,0.0,0.0,0.0
PA,2020-03-04,0.0,0.0,0.0,0.0
PA,2020-03-05,0.0,0.0,0.0,0.0
PA,2020-03-06,0.0,0.0,0.0,0.0
PA,2020-03-07,2.0,2.0,0.0,0.0
PA,2020-03-08,2.0,2.0,0.0,0.0
PA,2020-03-09,6.0,2.0,0.0,0.0
PA,2020-03-10,7.0,3.0,0.0,0.0
PA,2020-03-11,12.0,4.0,0.0,0.0
PA,2020-03-12,16.0,4.0,0.0,0.0
PA,2020-03-13,22.0,7.0,0.0,0.0
PA,2020-03-14,39.0,8.0,0.0,0.0
PA,2020-03-15,45.0,8.0,0.0,0.0
PA,2020-03-16,41.0,8.0,0.0,0.0
PA,2020-03-17,72.0,15.0,0.0,0.0
PA,2020-03-18,100.0,20.0,0.0,0.0
PA,2020-03-19,139.0,26.0,1.0,0.0
PA,2020-03-20,184.0,37.0,1.0,0.0
PA,2020-03-21,270.0,63.0,1.0,0.0
PA,2020-03-22,352.0,88.0,2.0,0.0
PA,2020-03-23,462.0,118.0,4.0,0.0
PA,2020-03-24,619.0,145.0,6.0,2.0
PA,2020-03-25,834.0,210.0,8.0,2.0
PA,2020-03-26,1105.0,282.0,14.0,3.0
PA,2020-03-27,1589.0,394.0,17.0,4.0
PA,2020-03-28,2034.0,506.0,21.0,7.0
PA,2020-03-29,2446.0,643.0,32.0,10.0
PA,2020-03-30,2923.0,770.0,37.0,12.0
PA,2020-03-31,3457.0,987.0,44.0,15.0
PA,2020-04-01,4017.0,1157.0,55.0,22.0
PA,2020-04-02,4749.0,1346.0,59.0,23.0
PA,2020-04-03,5473.0,1543.0,72.0,25.0
PA,2020-04-04,6225.0,1792.0,80.0,29.0
PA,2020-04-05,7599.0,2201.0,102.0,31.0
PA,2020-04-06,8157.0,2505.0,110.0,32.0
PA,2020-04-07,8972.0,2665.0,129.0,34.0
PA,2020-04-08,9890.0,2956.0,184.0,45.0
PA,2020-04-09,10622.0,3172.0,244.0,61.0
PA,2020-04-10,11032.0,3345.0,255.0,70.0
PA,2020-04-11,11481.0,3493.0,316.0,82.0
PA,2020-04-12,11275.0,3421.0,367.0,95.0
PA,2020-04-13,11349.0,3300.0,406.0,98.0
PA,2020-04-14,11165.0,3272.0,410.0,99.0
PA,2020-04-15,10612.0,3141.0,444.0,105.0
PA,2020-04-16,10122.0,3038.0,461.0,110.0
PA,2020-04-17,9958.0,2989.0,496.0,110.0
PA,2020-04-18,9837.0,2935.0,503.0,114.0
PA,2020-04-19,9933.0,2958.0,539.0,126.0
PA,2020-04-20,9964.0,2969.0,719.0,177.0
PA,2020-04-21,9622.0,2824.0,759.0,187.0
PA,2020-04-22,9784.0,2772.0,923.0,255.0
PA,2020-04-23,9329.0,2656.0,894.0,245.0
PA,2020-04-24,10121.0,2609.0,883.0,232.0
PA,2020-04-25,10320.0,2551.0,826.0,227.0
PA,2020-04-26,9501.0,2357.0,751.0,187.0
PA,2020-04-27,9714.0,2307.0,540.0,129.0
PA,2020-04-28,9644.0,2331.0,538.0,121.0
PA,2020-04-29,9888.0,2330.0,432.0,73.0
PA,2020-04-30,10245.0,2371.0,700.0,158.0
PA,2020-05-01,9592.0,2369.0,751.0,179.0
PA,2020-05-02,9371.0,2280.0,888.0,186.0
PA,2020-05-03,9341.0,2290.0,902.0,208.0
PA,2020-05-04,8609.0,2264.0,904.0,221.0
PA,2020-05-05,9258.0,2270.0,952.0,222.0
PA,2020-05-06,8727.0,2186.0,1133.0,271.0
PA,2020-05-07,8473.0,2118.0,972.0,201.0
PA,2020-05-08,7985.0,2090.0,1114.0,249.0
PA,2020-05-09,7792.0,2068.0,1080.0,261.0
PA,2020-05-10,8066.0,2020.0,1084.0,261.0
PA,2020-05-11,8714.0,2175.0,1086.0,256.0
PA,2020-05-12,7643.0,2056.0,994.0,253.0
PA,2020-05-13,7446.0,1987.0,735.0,179.0
PA,2020-05-14,7301.0,1987.0,749.0,185.0
PA,2020-05-15,7149.0,1874.0,699.0,165.0
PA,2020-05-16,6765.0,1808.0,707.0,173.0
PA,2020-05-17,6625.0,1792.0,701.0,171.0
PA,2020-05-18,5761.0,1535.0,689.0,168.0
PA,2020-05-19,6210.0,1587.0,683.0,168.0
PA,2020-05-20,6001.0,1540.0,714.0,179.0
PA,2020-05-21,6025.0,1524.0,676.0,181.0
PA,2020-05-22,6147.0,1556.0,581.0,157.0
PA,2020-05-23,6075.0,1545.0,588.0,149.0
PA,2020-05-24,5824.0,1467.0,632.0,164.0
PA,2020-05-25,5863.0,1481.0,641.0,170.0
PA,2020-05-26,5256.0,1389.0,631.0,167.0
PA,2020-05-27,5467.0,1394.0,535.0,138.0
PA,2020-05-28,5431.0,1359.0,495.0,135.0
PA,2020-05-29,4968.0,1201.0,504.0,133.0
PA,2020-05-30,4773.0,1168.0,454.0,125.0
PA,2020-05-31,4688.0,1138.0,425.0,123.0
PA,2020-06-01,4566.0,1090.0,419.0,113.0
PA,2020-06-02,4721.0,1097.0,421.0,111.0
PA,2020-06-03,4447.0,1105.0,504.0,131.0
PA,2020-06-04,4223.0,1059.0,477.0,124.0
PA,2020-06-05,4115.0,1122.0,459.0,115.0
PA,2020-06-06,3831.0,1062.0,434.0,109.0
PA,2020-06-07,3808.0,1112.0,394.0,93.0
PA,2020-06-08,3779.0,1151.0,388.0,94.0
PA,2020-06-09,3693.0,1144.0,386.0,94.0
PA,2020-06-10,3645.0,1137.0,347.0,90.0
PA,2020-06-11,3536.0,1128.0,320.0,79.0
PA,2020-06-12,3513.0,1092.0,281.0,77.0
PA,2020-06-13,3666.0,1150.0,264.0,74.0
PA,2020-06-14,3439.0,1120.0,280.0,70.0
PA,2020-06-15,3295.0,1043.0,272.0,68.0
PA,2020-06-16,3250.0,1056.0,290.0,74.0
PA,2020-06-17,3108.0,1016.0,262.0,61.0
PA,2020-06-18,2973.0,995.0,257.0,67.0
PA,2020-06-19,2835.0,972.0,248.0,57.0
PA,2020-06-20,2718.0,960.0,237.0,59.0
PA,2020-06-21,2646.0,915.0,208.0,55.0
PA,2020-06-22,2732.0,954.0,208.0,55.0
PA,2020-06-23,2987.0,973.0,183.0,48.0
PA,2020-06-24,3230.0,1027.0,188.0,52.0
PA,2020-06-25,3396.0,1066.0,199.0,56.0
PA,2020-06-26,3458.0,1063.0,196.0,61.0
PA,2020-06-27,3661.0,1088.0,180.0,54.0
PA,2020-06-28,3856.0,1147.0,184.0,55.0
PA,2020-06-29,3928.0,1197.0,183.0,54.0
PA,2020-06-30,3891.0,1201.0,188.0,57.0
PA,2020-07-01,3931.0,1250.0,185.0,65.0
PA,2020-07-02,4090.0,1307.0,166.0,62.0
PA,2020-07-03,4471.0,1412.0,155.0,55.0
PA,2020-07-04,4532.0,1441.0,167.0,62.0
PA,2020-07-05,4476.0,1491.0,146.0,64.0
PA,2020-07-06,4540.0,1490.0,147.0,66.0
PA,2020-07-07,4633.0,1479.0,140.0,65.0
PA,2020-07-08,4759.0,1523.0,138.0,55.0
PA,2020-07-09,4950.0,1618.0,128.0,45.0
PA,2020-07-10,4930.0,1583.0,136.0,46.0
PA,2020-07-11,5090.0,1687.0,134.0,43.0
PA,2020-07-12,5294.0,1690.0,148.0,41.0
PA,2020-07-13,5391.0,1731.0,151.0,41.0
PA,2020-07-14,5230.0,1770.0,157.0,45.0
PA,2020-07-15,5368.0,1804.0,144.0,40.0
PA,2020-07-16,5544.0,1857.0,145.0,39.0
PA,2020-07-17,5533.0,1881.0,136.0,40.0
PA,2020-07-18,5597.0,1860.0,124.0,37.0
PA,2020-07-19,5564.0,1864.0,118.0,41.0
PA,2020-07-20,5590.0,1874.0,118.0,44.0
PA,2020-07-21,6075.0,1973.0,114.0,40.0
PA,2020-07-22,6194.0,2048.0,120.0,46.0
PA,2020-07-23,5954.0,1971.0,120.0,48.0
PA,2020-07-24,6030.0,2008.0,109.0,42.0
PA,2020-07-25,6213.0,2061.0,112.0,50.0
PA,2020-07-26,6335.0,2117.0,109.0,46.0
PA,2020-07-27,6361.0,2196.0,105.0,43.0
PA,2020-07-28,6590.0,2160.0,106.0,44.0
PA,2020-07-29,6623.0,2205.0,103.0,40.0
PA,2020-07-30,6716.0,2246.0,94.0,37.0
PA,2020-07-31,6702.0,2246.0,101.0,37.0
PA,2020-08-01,6495.0,2171.0,91.0,28.0
PA,2020-08-02,6353.0,2184.0,95.0,32.0
PA,2020-08-03,6288.0,2126.0,96.0,31.0
PA,2020-08-04,5899.0,2125.0,93.0,31.0
PA,2020-08-05,5641.0,2036.0,94.0,29.0
PA,2020-08-06,5507.0,2018.0,83.0,27.0
PA,2020-08-07,5440.0,2076.0,88.0,31.0
PA,2020-08-08,5241.0,2104.0,89.0,37.0
PA,2020-08-09,5197.0,2079.0,91.0,36.0
PA,2020-08-10,5279.0,2144.0,88.0,35.0
PA,2020-08-11,5327.0,2199.0,90.0,35.0
PA,2020-08-12,5292.0,2220.0,95.0,36.0
PA,2020-08-13,5472.0,2303.0,126.0,47.0
PA,2020-08-14,5658.0,2341.0,113.0,42.0
PA,2020-08-15,5704.0,2364.0,138.0,48.0
PA,2020-08-16,5866.0,2369.0,141.0,48.0
PA,2020-08-17,5758.0,2338.0,142.0,49.0
PA,2020-08-18,5426.0,2239.0,139.0,48.0
PA,2020-08-19,5231.0,2184.0,131.0,45.0
PA,2020-08-20,4987.0,2080.0,128.0,42.0
PA,2020-08-21,4787.0,2069.0,125.0,41.0
PA,2020-08-22,4685.0,2044.0,103.0,33.0
PA,2020-08-23,4629.0,2020.0,104.0,37.0
PA,2020-08-24,4609.0,1989.0,104.0,36.0
PA,2020-08-25,4557.0,1963.0,104.0,36.0
PA,2020-08-26,4513.0,1893.0,108.0,45.0
PA,2020-08-27,4374.0,1880.0,105.0,50.0
PA,2020-08-28,4220.0,1795.0,102.0,49.0
PA,2020-08-29,4364.0,1870.0,105.0,45.0
PA,2020-08-30,4416.0,1895.0,101.0,46.0
PA,2020-08-31,4455.0,1951.0,101.0,47.0
PA,2020-09-01,4591.0,1991.0,102.0,47.0
PA,2020-09-02,4788.0,2048.0,96.0,41.0
PA,2020-09-03,5253.0,2217.0,92.0,39.0
PA,2020-09-04,5658.0,2398.0,102.0,47.0
PA,2020-09-05,5714.0,2411.0,93.0,46.0
PA,2020-09-06,5704.0,2485.0,94.0,44.0
PA,2020-09-07,5690.0,2433.0,92.0,44.0
PA,2020-09-08,5745.0,2484.0,112.0,53.0
PA,2020-09-09,5608.0,2411.0,102.0,44.0
PA,2020-09-10,5497.0,2448.0,89.0,41.0
PA,2020-09-11,5126.0,2240.0,83.0,38.0
PA,2020-09-12,5208.0,2319.0,94.0,42.0
PA,2020-09-13,5355.0,2349.0,79.0,30.0
PA,2020-09-14,5360.0,2354.0,79.0,30.0
PA,2020-09-15,5460.0,2381.0,84.0,32.0
PA,2020-09-16,5888.0,2670.0,80.0,32.0
PA,2020-09-17,5821.0,2572.0,88.0,40.0
PA,2020-09-18,6079.0,2780.0,86.0,36.0
PA,2020-09-19,5819.0,2656.0,92.0,38.0
PA,2020-09-20,5601.0,2584.0,111.0,46.0
PA,2020-09-21,5683.0,2658.0,131.0,56.0
PA,2020-09-22,5693.0,2707.0,130.0,57.0
PA,2020-09-23,5433.0,2593.0,142.0,60.0
PA,2020-09-24,5486.0,2596.0,156.0,61.0
PA,2020-09-25,5406.0,2513.0,161.0,66.0
PA,2020-09-26,5492.0,2607.0,144.0,58.0
PA,2020-09-27,5697.0,2716.0,143.0,59.0
PA,2020-09-28,5877.0,2882.0,126.0,55.0
PA,2020-09-29,5901.0,2871.0,103.0,41.0
PA,2020-09-30,6703.0,3009.0,99.0,45.0
PA,2020-10-01,6763.0,3113.0,92.0,45.0
PA,2020-10-02,6863.0,3219.0,90.0,46.0
PA,2020-10-03,7224.0,3409.0,97.0,55.0
PA,2020-10-04,6305.0,2935.0,97.0,52.0
PA,2020-10-05,7382.0,3638.0,109.0,58.0
PA,2020-10-06,7507.0,3786.0,119.0,63.0
PA,2020-10-07,7044.0,3776.0,122.0,62.0
PA,2020-10-08,7428.0,3990.0,117.0,79.0
PA,2020-10-09,7904.0,4158.0,124.0,85.0
PA,2020-10-10,8091.0,4190.0,130.0,84.0
PA,2020-10-11,9559.0,5025.0,144.0,96.0
PA,2020-10-12,8655.0,4489.0,135.0,90.0
PA,2020-10-13,8718.0,4600.0,140.0,100.0
PA,2020-10-14,9427.0,4792.0,138.0,101.0
PA,2020-10-15,9408.0,4677.0,144.0,103.0
PA,2020-10-16,9538.0,4825.0,145.0,100.0
PA,2020-10-17,9836.0,4996.0,142.0,114.0
PA,2020-10-18,9871.0,5068.0,118.0,94.0
PA,2020-10-19,9973.0,5010.0,135.0,107.0
PA,2020-10-20,10562.0,5040.0,128.0,98.0
PA,2020-10-21,10319.0,5053.0,155.0,110.0
PA,2020-10-22,10398.0,5212.0,155.0,95.0
PA,2020-10-23,10915.0,5539.0,161.0,120.0
PA,2020-10-24,11490.0,5895.0,174.0,129.0
PA,2020-10-25,11702.0,6047.0,194.0,144.0
PA,2020-10-26,11959.0,6254.0,182.0,146.0
PA,2020-10-27,12867.0,6432.0,184.0,141.0
PA,2020-10-28,13550.0,6997.0,167.0,138.0
PA,2020-10-29,14519.0,7417.0,161.0,132.0
PA,2020-10-30,14686.0,7425.0,169.0,124.0
PA,2020-10-31,14931.0,7639.0,166.0,108.0
PA,2020-11-01,15421.0,7944.0,164.0,101.0
PA,2020-11-02,15703.0,8236.0,156.0,83.0
PA,2020-11-03,15995.0,8727.0,153.0,85.0
PA,2020-11-04,16554.0,8933.0,159.0,88.0
PA,2020-11-05,17031.0,9314.0,171.0,92.0
PA,2020-11-06,17611.0,9817.0,180.0,106.0
PA,2020-11-07,18760.0,10265.0,190.0,118.0
PA,2020-11-08,19702.0,10859.0,201.0,133.0
PA,2020-11-09,20598.0,11337.0,202.0,134.0
PA,2020-11-10,22481.0,11755.0,196.0,132.0
PA,2020-11-11,23972.0,12586.0,237.0,169.0
PA,2020-11-12,25132.0,13517.0,258.0,185.0
PA,2020-11-13,28457.0,15141.0,259.0,193.0
PA,2020-11-14,30642.0,16274.0,246.0,185.0
PA,2020-11-15,31729.0,17110.0,251.0,190.0
PA,2020-11-16,33682.0,18082.0,285.0,220.0
PA,2020-11-17,35511.0,18618.0,302.0,233.0
PA,2020-11-18,36911.0,19593.0,267.0,205.0
PA,2020-11-19,39410.0,20919.0,327.0,246.0
PA,2020-11-20,40139.0,21233.0,387.0,284.0
PA,2020-11-21,41316.0,22435.0,466.0,334.0
PA,2020-11-22,42766.0,23492.0,523.0,395.0
PA,2020-11-23,44662.0,24809.0,526.0,407.0
PA,2020-11-24,44923.0,25226.0,536.0,410.0
PA,2020-11-25,45556.0,25310.0,578.0,434.0
PA,2020-11-26,46040.0,25545.0,607.0,463.0
PA,2020-11-27,46348.0,26671.0,603.0,471.0
PA,2020-11-28,47934.0,26755.0,519.0,421.0
PA,2020-11-29,48957.0,27537.0,459.0,355.0
PA,2020-11-30,47586.0,26873.0,481.0,357.0
PA,2020-12-01,46677.0,26540.0,489.0,378.0
PA,2020-12-02,46017.0,26903.0,580.0,454.0
PA,2020-12-03,47486.0,27612.0,606.0,452.0
PA,2020-12-04,51792.0,29645.0,699.0,501.0
PA,2020-12-05,55283.0,31758.0,857.0,612.0
PA,2020-12-06,59690.0,35009.0,957.0,680.0
PA,2020-12-07,62156.0,36995.0,958.0,694.0
PA,2020-12-08,65372.0,38494.0,984.0,715.0
PA,2020-12-09,69781.0,40655.0,1017.0,686.0
PA,2020-12-10,69973.0,41298.0,1050.0,722.0
PA,2020-12-11,70520.0,42268.0,1090.0,746.0
PA,2020-12-12,71728.0,44547.0,1131.0,776.0
PA,2020-12-13,69695.0,38948.0,1180.0,804.0
PA,2020-12-14,71999.0,40695.0,1235.0,844.0
PA,2020-12-15,72967.0,41911.0,1233.0,825.0
PA,2020-12-16,72438.0,40773.0,1275.0,897.0
PA,2020-12-17,74016.0,41689.0,1383.0,936.0
PA,2020-12-18,71994.0,39929.0,1368.0,914.0
PA,2020-12-19,67867.0,36358.0,1366.0,881.0
PA,2020-12-20,67565.0,40635.0,1383.0,890.0
PA,2020-12-21,64157.0,37674.0,1344.0,852.0
PA,2020-12-22,63925.0,37760.0,1338.0,844.0
PA,2020-12-23,62038.0,37385.0,1401.0,859.0
PA,2020-12-24,61534.0,37680.0,1331.0,828.0
PA,2020-12-25,60860.0,37166.0,1378.0,859.0
PA,2020-12-26,57824.0,35412.0,1288.0,839.0
PA,2020-12-27,55872.0,34548.0,1104.0,710.0
PA,2020-12-28,54016.0,33247.0,1135.0,753.0
PA,2020-12-29,49803.0,30429.0,1165.0,770.0
PA,2020-12-30,50739.0,30482.0,1146.0,766.0
PA,2020-12-31,49587.0,29165.0,1225.0,887.0
PA,2021-01-01,49582.0,29290.0,1240.0,930.0
PA,2021-01-02,50151.0,30667.0,1318.0,976.0
PA,2021-01-03,51813.0,30794.0,1321.0,973.0
PA,2021-01-04,51641.0,31105.0,1261.0,914.0
PA,2021-01-05,51137.0,30431.0,1280.0,923.0
PA,2021-01-06,51472.0,30790.0,1193.0,866.0
PA,2021-01-07,52337.0,31534.0,1250.0,875.0
PA,2021-01-08,52615.0,31215.0,1226.0,795.0
PA,2021-01-09,56130.0,32808.0,1221.0,761.0
PA,2021-01-10,56697.0,33300.0,1447.0,958.0
PA,2021-01-11,58952.0,34298.0,1487.0,1004.0
PA,2021-01-12,60734.0,36190.0,1467.0,1002.0
PA,2021-01-13,58996.0,35476.0,1509.0,1097.0
PA,2021-01-14,57604.0,35778.0,1497.0,1076.0
PA,2021-01-15,55159.0,34710.0,1537.0,1149.0
PA,2021-01-16,51022.0,31967.0,1559.0,1176.0
PA,2021-01-17,48212.0,29414.0,1517.0,1170.0
PA,2021-01-18,47120.0,29541.0,1538.0,1175.0
PA,2021-01-19,43793.0,29887.0,1528.0,1189.0
PA,2021-01-20,43953.0,28778.0,1378.0,1034.0
PA,2021-01-21,41582.0,25903.0,1399.0,1045.0
PA,2021-01-22,39974.0,31453.0,1353.0,1021.0
PA,2021-01-23,39195.0,30961.0,1334.0,1014.0
PA,2021-01-24,38096.0,30268.0,1311.0,964.0
PA,2021-01-25,36117.0,28460.0,1277.0,925.0
PA,2021-01-26,37532.0,26810.0,1263.0,897.0
PA,2021-01-27,34814.0,26162.0,1395.0,1007.0
PA,2021-01-28,34998.0,26062.0,1221.0,929.0
PA,2021-01-29,35494.0,19376.0,1201.0,888.0
PA,2021-01-30,39578.0,20942.0,1168.0,844.0
PA,2021-01-31,38890.0,21096.0,1108.0,786.0
PA,2021-02-01,38944.0,21156.0,1085.0,776.0
PA,2021-02-02,37868.0,20425.0,1058.0,757.0
PA,2021-02-03,37436.0,20368.0,957.0,654.0
PA,2021-02-04,34750.0,18730.0,887.0,557.0
PA,2021-02-05,32089.0,17528.0,784.0,507.0
RI,2020-02-15,0.0,0.0,0.0,0.0
RI,2020-02-16,0.0,0.0,0.0,0.0
RI,2020-02-17,0.0,0.0,0.0,0.0
RI,2020-02-18,0.0,0.0,0.0,0.0
RI,2020-02-19,0.0,0.0,0.0,0.0
RI,2020-02-20,0.0,0.0,0.0,0.0
RI,2020-02-21,0.0,0.0,0.0,0.0
RI,2020-02-22,0.0,0.0,0.0,0.0
RI,2020-02-23,0.0,0.0,0.0,0.0
RI,2020-02-24,0.0,0.0,0.0,0.0
RI,2020-02-25,0.0,0.0,0.0,0.0
RI,2020-02-26,0.0,0.0,0.0,0.0
RI,2020-02-27,0.0,0.0,0.0,0.0
RI,2020-02-28,0.0,0.0,0.0,0.0
RI,2020-02-29,0.0,0.0,0.0,0.0
RI,2020-03-01,0.0,0.0,0.0,0.0
RI,2020-03-02,1.0,0.0,0.0,0.0
RI,2020-03-03,2.0,0.0,0.0,0.0
RI,2020-03-04,2.0,0.0,0.0,0.0
RI,2020-03-05,2.0,0.0,0.0,0.0
RI,2020-03-06,2.0,0.0,0.0,0.0
RI,2020-03-07,2.0,0.0,0.0,0.0
RI,2020-03-08,3.0,0.0,0.0,0.0
RI,2020-03-09,2.0,0.0,0.0,0.0
RI,2020-03-10,1.0,0.0,0.0,0.0
RI,2020-03-11,1.0,0.0,0.0,0.0
RI,2020-03-12,3.0,0.0,0.0,0.0
RI,2020-03-13,1.0,0.0,0.0,0.0
RI,2020-03-14,1.0,0.0,0.0,0.0
RI,2020-03-15,17.0,3.0,0.0,0.0
RI,2020-03-16,17.0,3.0,0.0,0.0
RI,2020-03-17,18.0,3.0,0.0,0.0
RI,2020-03-18,20.0,3.0,0.0,0.0
RI,2020-03-19,28.0,4.0,0.0,0.0
RI,2020-03-20,41.0,6.0,0.0,0.0
RI,2020-03-21,41.0,6.0,0.0,0.0
RI,2020-03-22,34.0,28.0,1.0,1.0
RI,2020-03-23,55.0,53.0,1.0,1.0
RI,2020-03-24,80.0,76.0,1.0,1.0
RI,2020-03-25,78.0,76.0,1.0,1.0
RI,2020-03-26,68.0,74.0,1.0,1.0
RI,2020-03-27,88.0,50.0,1.0,1.0
RI,2020-03-28,88.0,50.0,1.0,1.0
RI,2020-03-29,78.0,27.0,1.0,0.0
RI,2020-03-30,162.0,51.0,1.0,0.0
RI,2020-03-31,136.0,26.0,1.0,0.0
RI,2020-04-01,203.0,51.0,10.0,2.0
RI,2020-04-02,305.0,77.0,10.0,2.0
RI,2020-04-03,433.0,154.0,10.0,2.0
RI,2020-04-04,433.0,154.0,10.0,2.0
RI,2020-04-05,433.0,154.0,19.0,3.0
RI,2020-04-06,447.0,156.0,19.0,3.0
RI,2020-04-07,513.0,179.0,19.0,3.0
RI,2020-04-08,572.0,205.0,10.0,2.0
RI,2020-04-09,770.0,285.0,10.0,2.0
RI,2020-04-10,611.0,230.0,10.0,2.0
RI,2020-04-11,754.0,269.0,10.0,2.0
RI,2020-04-12,1135.0,373.0,42.0,7.0
RI,2020-04-13,1016.0,323.0,42.0,7.0
RI,2020-04-14,950.0,300.0,42.0,7.0
RI,2020-04-15,824.0,249.0,42.0,7.0
RI,2020-04-16,1319.0,349.0,42.0,7.0
RI,2020-04-17,1451.0,381.0,42.0,7.0
RI,2020-04-18,2068.0,546.0,42.0,7.0
RI,2020-04-19,1645.0,409.0,69.0,12.0
RI,2020-04-20,1976.0,474.0,69.0,12.0
RI,2020-04-21,2529.0,612.0,69.0,12.0
RI,2020-04-22,2800.0,676.0,69.0,12.0
RI,2020-04-23,2451.0,631.0,69.0,12.0
RI,2020-04-24,2623.0,664.0,69.0,12.0
RI,2020-04-25,2180.0,555.0,69.0,12.0
RI,2020-04-26,2586.0,682.0,80.0,18.0
RI,2020-04-27,2654.0,714.0,80.0,18.0
RI,2020-04-28,2319.0,645.0,80.0,18.0
RI,2020-04-29,2160.0,610.0,80.0,18.0
RI,2020-04-30,2236.0,615.0,80.0,18.0
RI,2020-05-01,2284.0,618.0,229.0,68.0
RI,2020-05-02,2291.0,593.0,229.0,68.0
RI,2020-05-03,2216.0,570.0,161.0,53.0
RI,2020-05-04,2061.0,544.0,161.0,53.0
RI,2020-05-05,1971.0,509.0,161.0,53.0
RI,2020-05-06,1859.0,481.0,161.0,53.0
RI,2020-05-07,1337.0,313.0,161.0,53.0
RI,2020-05-08,985.0,246.0,12.0,3.0
RI,2020-05-09,661.0,175.0,12.0,3.0
RI,2020-05-10,372.0,104.0,104.0,28.0
RI,2020-05-11,128.0,35.0,104.0,28.0
RI,2020-05-12,1773.0,430.0,104.0,28.0
RI,2020-05-13,1897.0,455.0,104.0,28.0
RI,2020-05-14,2270.0,550.0,104.0,28.0
RI,2020-05-15,2270.0,550.0,104.0,28.0
