FIPS,life_expectancy,mortality_risk_0-5,mortality_risk_5-25,mortality_risk_25-45,mortality_risk_45-65,mortality_risk_65-85
1001,75.67,0.87,1.2,3.55,15.66,58.37
1003,78.08,0.75,1.03,3.23,12.32,50.49
1005,75.42,1.01,1.31,4.01,16.25,56.25
1007,73.97,1.07,1.5,4.5,18.12,61.11
1009,76.16,0.75,1.17,3.56,14.62,57.86
1011,73.86,1.25,1.49,4.81,19.24,56.83
1013,73.39,1.2,1.66,5.11,19.14,59.32
1015,74.02,0.96,1.1,4.33,18.59,62.4
1017,74.06,1.06,1.33,4.58,18.12,60.67
1019,75.08,0.9,1.28,4.05,16.67,58.92
1021,74.53,0.97,1.37,4.22,17.66,59.63
1023,75.29,1.07,1.5,4.39,16.33,54.41
1025,75.46,1.03,1.47,4.31,15.67,55.72
1027,75.06,1.05,1.35,4.08,16.7,57.3
1029,74.3,0.94,1.36,4.2,18.15,60.76
1031,76.48,0.9,1.13,3.47,14.3,55.82
1033,75.07,0.89,1.27,4.09,16.67,58.77
1035,74.05,1.28,1.54,5.17,17.86,56.8
1037,75.19,1.05,1.31,4.32,16.56,56.1
1039,75.15,0.9,1.24,4.03,16.92,57.91
1041,74.07,1.08,1.44,4.57,18.01,60.8
1043,75.31,0.81,1.22,3.74,16.11,59.93
1045,76.26,0.78,0.96,3.35,15.88,56.12
1047,72.39,1.21,1.52,5.46,21.03,63.14
1049,75.25,0.81,1.16,3.82,16.21,60.11
1051,75.93,0.89,1.14,3.43,15.04,58.3
1053,74.15,0.99,1.32,4.48,18.31,60.34
1055,73.85,0.96,1.25,4.48,18.51,62.72
1057,73.98,1.08,1.36,4.41,18.02,60.99
1059,73.31,1.08,1.47,4.57,18.99,64.07
1061,75.54,0.9,1.24,3.77,15.71,57.94
1063,74.05,1.34,1.75,5.03,18.17,55.61
1065,74.01,1.17,1.5,4.72,18.7,58.34
1067,75.97,0.9,1.26,3.95,15.55,54.66
1069,76.81,0.84,1.02,3.29,14.28,54.59
1071,74.13,0.93,1.36,4.21,17.4,63.31
1073,75.34,0.99,1.15,4.2,16.46,56.56
1075,74.83,1.03,1.28,4.08,17.09,58.69
1077,76.5,0.75,0.99,3.57,14.72,55.85
1079,74.33,0.92,1.38,4.36,17.15,62.41
1081,76.52,0.81,0.65,3.17,14.96,57.3
1083,77.21,0.66,0.96,3.14,13.54,55.04
1085,72.57,1.42,1.9,5.9,19.8,59.82
1087,72.81,1.36,1.38,5.99,20.84,57.88
1089,78.07,0.68,0.84,2.78,12.64,52.45
1091,74.68,1.18,1.46,4.34,16.79,57.97
1093,74.54,1.05,1.41,4.33,17.02,59.41
1095,74.53,0.95,1.32,4.25,17.12,60.63
1097,75.13,0.95,1.19,4.36,16.65,57.61
1099,74.97,1.09,1.42,4.45,16.58,56.87
1101,75.83,1.02,1.08,3.79,15.49,56.31
1103,76.21,0.79,1.08,3.5,14.86,57.23
1105,72.31,1.35,1.74,5.69,20.42,62.06
1107,74.55,1.17,1.47,4.36,16.54,59.25
1109,74.9,1.07,1.06,4.3,17.15,58.05
1111,74.65,1.08,1.49,4.39,17.2,57.86
1113,74.43,0.93,1.19,4.15,18.34,59.86
1115,74.98,0.83,1.19,3.8,16.87,60.82
1117,79.53,0.56,0.81,2.16,10.4,49.56
1119,74.82,1.35,1.3,4.76,17.25,54.51
1121,74.29,1.04,1.28,4.08,17.88,61.03
1123,75.01,0.95,1.26,4.31,16.45,58.59
1125,75.8,1.01,0.84,3.59,15.61,57.84
1127,71.57,1.18,1.76,6.08,21.23,66.66
1129,74.82,1.11,1.5,4.21,16.68,57.97
1131,72.21,1.45,1.96,5.92,20.76,59.74
1133,74.51,0.98,1.37,4.15,17.28,60.83
2013,83.73,0.41,0.52,1.57,6.65,34.7
2016,83.73,0.41,0.52,1.57,6.65,34.7
2020,78.68,0.61,0.93,2.83,11.19,50.7
2050,74.29,1.41,2.32,5.47,14.6,56.45
2060,76.7,1.02,1.28,3.64,14.42,53.23
2068,74.5,1.28,2.47,5.38,15.67,52.94
2070,75.15,1.17,1.85,4.84,14.86,54.79
2090,79.35,0.55,0.79,2.4,10.71,49.34
2100,79.65,0.63,0.89,2.63,10.84,45.59
2105,79.9,0.66,0.99,2.74,10.65,44.38
2110,80.35,0.57,0.81,2.38,9.53,45.33
2122,78.61,0.65,1.08,3.19,11.27,49.33
2130,78.19,0.65,1.11,3.02,11.3,51.93
2150,79.59,0.67,1.01,2.83,10.84,45.18
2158,70.83,1.93,3.16,6.98,18.92,64.12
2164,75.15,1.17,1.85,4.84,14.86,54.79
2170,78.11,0.68,1.19,3.04,11.73,51.58
2180,72.63,1.63,2.45,5.98,17.66,58.93
2185,77.09,1.13,1.5,4.02,11.57,51.12
2188,74.51,1.47,2.32,5.35,15.15,53.7
2195,78.19,0.65,1.11,3.02,11.3,51.93
2198,78.19,0.65,1.11,3.02,11.3,51.93
2220,79.94,0.56,0.84,2.55,10.05,46.65
2230,79.9,0.66,0.99,2.74,10.65,44.38
2240,77.77,0.78,1.12,3.2,12.66,50.88
2261,78.0,0.78,1.19,3.31,11.86,50.42
2275,78.19,0.65,1.11,3.02,11.3,51.93
2282,79.9,0.66,0.99,2.74,10.65,44.38
2290,74.5,1.28,2.47,5.38,15.67,52.94
4001,74.28,1.07,2.35,7.29,15.12,51.59
4003,78.83,0.67,0.89,2.85,11.98,48.29
4005,79.4,0.72,0.92,3.43,10.5,45.33
4007,76.26,0.94,1.49,4.75,14.48,50.82
4009,77.52,0.82,1.04,3.34,13.21,51.5
4011,78.25,0.72,1.03,2.99,12.19,50.71
4012,80.68,0.61,0.78,2.76,11.54,38.6
4013,80.06,0.61,0.81,2.55,10.74,44.32
4015,75.71,0.85,1.32,4.51,16.27,53.4
4017,75.71,0.96,1.94,5.74,14.24,50.38
4019,79.46,0.59,0.79,3.01,11.58,45.2
4021,80.17,0.6,1.01,2.98,11.5,40.1
4023,81.97,0.49,0.66,2.0,8.32,39.98
4025,79.02,0.66,1.01,3.36,11.67,45.73
4027,80.68,0.61,0.78,2.76,11.54,38.6
5001,74.57,0.95,1.35,4.3,17.02,60.05
5003,74.72,1.03,1.35,4.3,16.75,59.19
5005,76.94,0.82,1.23,3.52,14.23,52.67
5007,79.39,0.65,0.84,2.45,11.44,47.4
5009,77.22,0.79,1.0,3.23,13.35,53.84
5011,74.49,1.02,1.3,4.42,16.99,60.46
5013,75.71,1.02,1.32,4.13,15.88,54.19
5015,77.97,0.78,1.0,3.3,12.57,50.69
5017,73.35,1.24,1.72,4.95,19.16,60.27
5019,75.9,0.85,0.92,3.66,15.79,57.68
5021,74.77,0.94,1.34,4.07,17.11,59.62
5023,77.43,0.72,1.08,3.36,13.71,52.28
5025,76.09,0.87,1.22,3.49,14.9,56.67
5027,74.65,1.12,1.3,4.53,17.35,57.47
5029,76.13,0.8,1.19,3.8,15.13,55.69
5031,76.04,0.79,0.89,3.45,15.29,58.42
5033,75.97,0.75,1.08,3.55,15.56,58.09
5035,72.31,1.33,1.64,5.19,20.93,62.94
5037,73.87,1.17,1.46,4.54,18.05,60.84
5039,74.44,1.03,1.42,4.4,18.02,58.08
5041,73.83,1.11,1.55,4.73,18.36,59.2
5043,75.69,0.99,1.18,3.95,15.86,55.89
5045,77.23,0.72,0.84,3.07,13.63,55.56
5047,75.51,0.8,1.22,3.81,16.49,57.54
5049,76.31,0.93,1.29,3.7,14.81,54.59
5051,75.66,0.81,1.24,4.34,16.44,54.54
5053,75.93,0.84,1.2,3.54,14.59,58.7
5055,75.06,0.96,1.23,4.08,16.14,59.35
5057,75.08,0.96,1.34,3.96,17.05,57.52
5059,75.61,0.85,1.24,3.83,15.84,57.65
5061,74.84,0.96,1.38,3.97,16.58,59.6
5063,75.69,0.83,1.17,3.8,15.62,57.8
5065,75.92,0.93,1.41,3.98,15.53,54.6
5067,73.76,0.98,1.37,4.44,18.94,61.67
5069,74.18,1.0,1.28,4.59,17.94,60.22
5071,76.48,0.82,1.03,3.45,14.99,55.17
5073,74.14,1.14,1.55,4.53,18.24,58.46
5075,74.83,0.94,1.28,4.06,17.13,59.17
5077,73.71,1.23,1.47,5.02,19.09,57.85
5079,76.27,0.85,1.22,3.41,15.13,55.24
5081,74.98,0.93,1.34,3.97,15.86,60.47
5083,75.6,0.8,1.2,3.8,15.71,58.26
5085,75.86,0.86,1.2,3.42,15.05,58.82
5087,76.42,0.83,1.12,3.45,14.94,55.67
5089,76.57,0.96,1.26,3.64,14.25,54.26
5091,75.69,0.83,1.22,3.78,16.59,55.66
5093,72.66,1.07,1.38,4.91,21.02,64.19
5095,73.72,1.15,1.5,4.73,18.91,59.7
5097,77.1,0.8,1.15,3.43,13.41,53.55
5099,74.72,1.04,1.4,4.27,17.09,58.59
5101,77.56,0.79,1.02,3.36,13.77,50.67
5103,73.37,1.15,1.55,4.88,18.95,61.54
5105,75.51,0.9,1.25,3.91,15.56,58.85
5107,71.28,1.26,1.82,6.05,21.85,66.77
5109,75.73,0.91,1.24,3.67,14.97,58.25
5111,72.14,1.17,1.62,5.37,21.1,65.42
5113,75.6,0.9,1.28,3.94,15.74,57.54
5115,76.81,0.73,0.91,3.27,14.52,55.33
5117,76.1,0.93,1.18,3.65,15.48,54.76
5119,76.48,0.87,1.1,3.61,14.77,54.49
5121,76.05,0.85,1.16,3.78,15.55,55.2
5123,73.57,1.1,1.36,4.74,19.25,61.4
5125,77.91,0.66,1.0,2.91,12.55,52.76
5127,75.91,0.8,1.16,3.75,15.4,57.12
5129,76.28,0.87,1.29,3.74,15.13,54.39
5131,76.19,0.73,1.0,3.5,15.27,57.05
5133,75.25,0.98,1.28,3.9,15.86,58.84
5135,75.4,1.0,1.41,4.32,15.88,55.97
5137,76.64,0.85,1.19,3.65,14.36,53.85
5139,73.64,1.07,1.49,4.96,18.56,60.57
5141,77.1,0.88,1.25,3.6,14.13,51.23
5143,78.11,0.67,0.67,2.69,13.06,52.63
5145,75.87,0.85,1.03,3.58,15.41,58.01
5147,73.26,1.12,1.52,5.07,18.95,61.68
5149,75.48,0.87,1.27,3.83,15.81,58.24
6001,81.46,0.41,0.57,2.09,9.59,41.1
6003,79.06,0.64,0.91,2.84,11.34,48.27
6005,79.8,0.53,0.71,2.54,10.9,46.4
6007,78.24,0.6,0.74,3.17,13.14,49.85
6009,79.84,0.55,0.92,2.88,10.56,44.85
6011,80.19,0.48,0.78,2.4,10.72,44.71
6013,81.39,0.39,0.69,2.06,8.9,42.55
6015,76.38,0.76,1.03,3.46,15.31,55.21
6017,81.06,0.46,0.77,2.22,8.99,43.24
6019,78.76,0.63,0.9,2.95,12.11,48.18
6021,78.29,0.62,1.03,2.89,12.43,50.66
6023,77.21,0.66,0.86,3.59,14.05,52.99
6025,80.42,0.45,0.76,2.44,10.92,42.92
6027,78.83,0.68,0.93,2.95,11.81,48.31
6029,77.26,0.68,0.95,3.14,13.88,53.95
6031,79.21,0.55,0.72,2.31,11.8,48.67
6033,75.8,0.74,1.18,4.21,16.23,54.84
6035,78.94,0.61,0.77,2.42,11.59,49.88
6037,81.36,0.46,0.64,2.23,9.53,40.9
6039,79.35,0.55,0.99,2.89,11.34,46.35
6041,83.8,0.27,0.44,1.49,6.46,36.15
6043,80.1,0.58,0.86,2.63,10.67,43.93
6045,78.54,0.65,1.06,3.16,12.22,48.16
6047,78.92,0.56,0.86,2.65,12.0,49.09
6049,77.5,0.77,1.14,3.22,12.98,52.16
6051,82.96,0.47,0.63,1.93,7.45,36.18
6053,81.85,0.45,0.61,1.93,8.71,40.51
6055,80.49,0.42,0.65,2.1,9.64,46.67
6057,81.3,0.51,0.81,2.49,8.71,41.36
6059,82.27,0.4,0.48,1.61,7.93,41.09
6061,81.46,0.41,0.65,1.88,8.54,43.51
6063,78.33,0.7,1.03,3.04,12.05,50.38
6065,80.21,0.52,0.74,2.44,10.85,44.14
6067,79.12,0.54,0.75,2.62,12.1,48.1
6069,81.77,0.42,0.65,1.9,8.41,41.42
6071,78.65,0.6,0.83,2.59,12.2,50.34
6073,81.43,0.45,0.54,2.04,9.31,41.96
6075,81.97,0.38,0.47,3.04,9.99,35.41
6077,78.1,0.59,0.93,3.04,13.2,50.3
6079,81.37,0.42,0.5,2.15,9.18,42.39
6081,83.11,0.32,0.46,1.57,7.53,37.65
6083,81.65,0.42,0.47,2.04,9.04,41.56
6085,83.14,0.36,0.43,1.43,7.43,37.91
6087,81.37,0.41,0.52,2.12,8.95,43.0
6089,76.68,0.68,1.1,3.55,14.54,54.95
6091,79.01,0.65,0.9,2.78,11.67,47.53
6093,77.66,0.69,1.11,3.57,13.06,50.93
6095,79.65,0.49,0.71,2.41,11.15,47.45
6097,81.09,0.39,0.66,2.16,9.35,43.34
6099,78.25,0.58,0.84,2.81,12.83,51.16
6101,78.99,0.5,0.81,2.68,11.57,49.78
6103,77.74,0.66,1.07,3.29,13.05,51.5
6105,77.28,0.76,1.06,3.63,13.52,52.16
6107,78.3,0.56,1.01,3.09,12.78,49.61
6109,79.28,0.57,0.83,2.91,11.69,46.77
6111,81.71,0.43,0.59,1.84,8.34,42.49
6113,80.55,0.41,0.44,2.07,10.5,45.49
6115,76.12,0.66,0.97,3.39,16.26,56.5
8001,80.02,0.57,0.7,2.36,10.01,47.11
8003,77.43,0.78,0.98,3.5,12.99,52.59
8005,80.02,0.57,0.7,2.36,10.01,47.11
8007,82.08,0.6,0.82,2.33,8.43,37.14
8009,77.95,0.78,1.13,3.26,13.16,49.05
8011,76.78,0.77,1.14,3.56,14.71,52.74
8013,80.02,0.57,0.7,2.36,10.01,47.11
8014,80.02,0.57,0.7,2.36,10.01,47.11
8015,81.22,0.5,0.7,2.32,9.16,41.78
8017,79.56,0.59,0.85,2.63,11.34,46.4
8019,81.63,0.52,0.68,2.19,8.69,40.22
8021,78.11,0.82,1.13,3.39,12.2,49.52
8023,77.72,0.94,1.32,3.68,13.21,48.31
8025,77.94,0.67,0.93,2.81,12.5,52.68
8027,81.46,0.58,0.82,2.37,8.96,39.24
8029,78.85,0.74,1.1,3.15,11.14,47.65
8031,80.02,0.57,0.7,2.36,10.01,47.11
8033,79.5,0.7,0.96,2.84,11.22,45.02
8035,83.72,0.32,0.55,1.21,5.36,38.79
8037,85.94,0.33,0.53,1.41,5.33,26.86
8041,79.83,0.64,0.74,2.38,10.03,47.77
8039,81.68,0.44,0.66,1.96,8.23,42.32
8043,77.86,0.68,0.96,2.97,12.87,52.5
8045,80.61,0.53,0.83,2.36,8.91,45.04
8047,80.79,0.52,0.72,2.34,9.55,43.31
8049,82.73,0.46,0.65,1.96,7.36,37.5
8051,81.94,0.51,0.6,2.03,7.93,40.72
8053,83.66,0.51,0.65,1.85,7.37,32.15
8055,77.41,0.84,1.13,3.47,13.15,51.66
8057,80.54,0.57,0.85,2.47,10.28,41.96
8059,80.02,0.57,0.7,2.36,10.01,47.11
8061,78.65,0.67,0.89,2.73,12.19,50.07
8063,79.52,0.59,0.93,2.62,10.81,47.08
8067,81.57,0.53,0.68,2.31,8.19,41.41
8065,80.11,0.54,0.81,2.43,10.31,45.65
8069,81.72,0.47,0.51,1.89,8.09,42.92
8071,77.65,0.74,1.15,3.58,13.47,49.68
8073,79.69,0.56,0.78,2.51,10.85,46.78
8075,79.5,0.58,0.77,2.51,10.71,48.17
8077,78.77,0.64,0.93,2.93,11.63,49.1
8079,81.25,0.6,0.91,2.33,9.31,40.52
8081,78.46,0.63,0.99,2.76,11.92,51.12
8083,77.64,0.88,1.26,3.68,12.08,50.77
8085,79.59,0.62,0.93,2.65,10.28,47.39
8087,79.14,0.69,0.94,2.66,10.98,48.43
8089,76.44,0.78,1.12,3.54,14.8,55.38
8091,83.0,0.48,0.66,1.92,7.63,35.62
8093,82.37,0.5,0.76,2.1,8.2,37.22
8095,80.42,0.56,0.75,2.4,10.2,44.03
8097,86.52,0.35,0.49,1.44,5.0,24.33
8099,77.69,0.7,0.97,2.97,12.91,52.98
8101,77.5,0.67,0.99,3.54,13.31,52.01
8103,79.25,0.62,0.86,2.63,10.87,48.57
8105,77.71,0.74,1.1,3.19,12.58,52.05
8107,82.73,0.41,0.59,1.84,7.13,38.64
8109,79.75,0.66,0.91,2.75,10.46,45.94
8111,79.89,0.66,0.98,2.63,10.89,43.84
8113,83.73,0.48,0.59,1.82,6.98,32.62
8115,78.22,0.65,0.92,2.86,12.26,51.66
8117,86.83,0.37,0.46,1.45,4.84,23.25
8119,80.76,0.53,0.77,2.33,9.19,43.97
8121,80.28,0.54,0.78,2.46,10.08,44.59
8123,80.02,0.57,0.7,2.36,10.01,47.11
8125,79.43,0.59,0.83,2.64,10.95,48.12
9001,81.8,0.43,0.59,1.89,8.21,41.96
9003,80.08,0.61,0.64,2.43,10.27,45.98
9005,80.74,0.4,0.68,1.98,9.14,46.17
9007,81.02,0.42,0.59,1.86,9.18,45.05
9009,79.81,0.57,0.63,2.54,10.78,46.71
9011,80.18,0.5,0.61,2.14,10.22,47.01
9013,81.64,0.38,0.41,1.63,8.36,44.41
9015,79.0,0.5,0.7,2.5,11.62,50.57
10001,77.54,0.7,0.83,3.06,13.67,53.2
10003,78.99,0.68,0.63,2.68,11.69,49.25
10005,78.76,0.68,0.94,3.03,11.89,48.22
11001,76.86,0.95,1.0,4.67,16.07,46.04
12001,78.64,0.79,0.53,2.76,12.55,49.54
12003,75.25,0.9,1.15,3.63,16.51,59.57
12005,76.52,0.79,1.0,3.52,15.19,54.62
12007,76.07,0.86,1.13,3.55,16.07,54.78
12009,78.52,0.62,0.92,3.15,12.96,47.88
12011,80.25,0.64,0.79,2.92,11.01,41.5
12013,75.97,0.85,1.09,3.55,15.26,57.09
12015,80.6,0.63,0.93,3.12,10.5,39.2
12017,76.73,0.87,1.3,4.16,15.05,50.02
12019,78.18,0.62,0.86,2.61,11.92,53.81
12021,83.43,0.56,0.84,2.36,7.8,30.62
12023,75.15,0.93,1.21,4.05,16.86,57.69
12027,79.71,0.74,0.98,3.08,12.55,40.07
12029,74.79,0.99,1.46,4.13,17.84,56.73
12031,76.74,0.83,0.95,3.45,15.04,53.51
12033,76.33,0.85,0.89,3.66,15.54,54.91
12035,79.67,0.68,0.97,3.12,11.39,42.95
12037,76.5,0.93,1.16,3.65,14.87,53.23
12039,74.87,1.18,1.4,4.69,17.17,55.1
12041,76.8,0.76,1.04,3.29,14.46,54.67
12043,79.75,0.8,1.22,3.4,11.53,39.66
12045,76.4,0.86,1.1,3.55,15.16,54.87
12047,75.92,0.95,1.13,3.64,15.56,56.17
12049,78.51,0.8,1.06,3.27,13.45,44.89
12051,77.29,0.87,1.23,3.95,13.83,49.1
12053,77.6,0.75,1.12,3.72,13.84,49.03
12055,79.07,0.9,1.17,3.52,12.7,41.12
12057,78.55,0.74,0.81,2.94,12.74,48.29
12059,74.74,0.95,1.22,4.09,17.4,59.65
12061,79.96,0.71,0.98,3.06,11.73,40.62
12063,76.17,0.82,1.05,3.57,15.49,55.87
12065,76.72,1.0,1.17,3.74,14.72,51.34
12067,77.05,0.79,1.07,3.21,14.17,53.72
12069,79.03,0.7,0.99,3.2,12.45,44.62
12071,80.98,0.62,0.98,3.03,10.24,37.49
12073,79.35,0.74,0.51,2.4,11.04,49.15
12075,75.43,0.92,1.44,4.16,16.36,55.71
12077,76.13,0.82,1.13,3.32,15.18,57.1
12079,75.35,1.01,1.25,4.09,16.32,56.77
12081,80.36,0.68,0.93,3.11,11.35,38.9
12083,77.45,0.84,1.21,3.74,14.4,48.08
12085,81.16,0.69,0.93,2.86,9.74,37.6
12086,80.9,0.54,0.73,2.89,9.89,40.42
12087,78.85,0.63,0.98,3.73,12.71,44.18
12089,77.83,0.67,1.09,3.21,12.9,51.45
12091,78.38,0.64,0.78,2.55,12.4,52.04
12093,76.09,0.88,1.32,4.05,16.38,51.45
12095,79.86,0.64,0.66,2.55,11.02,45.49
12097,79.24,0.65,0.85,2.65,11.56,47.17
12099,81.24,0.63,0.93,3.04,10.17,36.27
12101,77.7,0.7,1.07,3.6,14.32,48.14
12103,78.89,0.69,0.83,3.21,12.96,45.25
12105,77.96,0.84,1.02,3.44,13.84,47.32
12107,74.85,1.03,1.42,4.52,17.48,56.13
12109,80.69,0.53,0.78,2.45,9.93,42.81
12111,79.12,0.74,1.07,3.42,12.7,42.39
12113,78.2,0.59,0.88,2.73,12.48,52.28
12115,81.51,0.56,0.85,2.8,9.83,36.63
12117,80.39,0.52,0.67,2.14,9.79,46.18
12119,81.74,0.7,0.83,2.73,9.81,34.93
12121,75.41,0.98,1.32,4.12,16.0,56.35
12123,75.73,0.89,1.22,3.69,16.01,56.79
12125,67.57,1.16,1.81,8.27,32.61,70.54
12127,77.49,0.69,0.94,3.81,14.42,49.47
12129,76.41,0.82,1.18,3.4,14.43,56.59
12131,77.25,0.77,1.14,3.57,13.73,51.94
12133,74.85,0.94,1.38,4.15,17.48,57.78
13001,74.29,1.08,1.36,4.26,17.1,60.72
13003,73.92,1.04,1.4,4.19,17.93,62.98
13005,72.91,1.03,1.41,4.73,19.64,65.45
13007,77.97,0.85,1.08,3.29,13.15,48.71
13009,76.09,1.03,0.88,3.38,15.65,56.03
13011,77.4,0.69,0.96,3.27,13.63,53.36
13013,76.4,0.64,0.98,3.15,15.61,56.56
13015,76.13,0.71,1.0,3.33,15.66,57.86
13017,73.59,1.13,1.32,4.28,19.15,62.65
13019,75.18,0.88,1.17,3.7,16.39,59.63
13021,73.78,1.24,1.14,4.62,19.24,59.99
13023,75.79,0.89,1.11,3.87,15.9,56.22
13025,74.81,0.86,1.21,3.81,17.42,60.18
13027,75.59,0.94,1.24,3.93,16.01,57.08
13029,75.94,0.74,1.04,3.24,15.2,59.65
13031,77.07,0.78,0.65,3.13,14.45,55.18
13033,73.27,1.12,1.53,4.95,19.27,61.79
13035,74.04,1.05,1.24,4.1,18.32,61.96
13037,73.95,1.09,1.41,4.39,18.7,60.32
13039,77.68,0.71,0.86,2.71,13.11,54.18
13043,74.37,0.97,1.27,4.09,18.08,60.44
13045,75.22,0.82,0.98,3.74,16.55,60.64
13047,78.1,0.58,0.82,2.58,13.14,52.43
13049,75.38,0.89,1.17,3.64,16.25,58.89
13051,77.04,0.88,0.87,3.55,14.63,52.01
13053,77.13,0.66,0.69,2.55,14.47,57.05
13055,74.52,0.91,1.17,3.94,17.85,61.39
13057,79.93,0.48,0.7,1.96,9.96,49.54
13059,78.35,0.66,0.49,2.74,13.52,50.52
13061,74.45,1.23,1.49,4.52,17.51,58.08
13063,77.22,0.71,0.83,2.82,14.05,55.1
13065,73.14,1.09,1.42,4.61,19.39,63.92
13067,80.08,0.55,0.64,1.85,9.58,49.5
13069,74.89,1.06,1.19,3.92,17.09,58.86
13071,74.78,1.02,1.29,4.21,17.22,58.42
13073,79.76,0.54,0.77,1.99,9.81,50.03
13075,74.22,1.04,1.24,3.96,18.02,61.81
13077,78.17,0.59,0.9,2.63,12.16,53.13
13079,76.63,0.83,1.06,3.54,14.99,54.01
13081,74.87,1.1,1.24,4.48,17.15,56.72
13083,75.58,0.8,1.06,3.61,15.57,59.68
13085,78.26,0.65,0.95,2.85,12.13,52.03
13089,79.14,0.73,0.79,2.9,11.52,46.92
13087,74.46,1.03,1.29,4.36,17.91,58.98
13091,74.99,0.96,1.14,3.88,16.84,59.26
13093,77.16,0.84,1.08,3.33,13.89,52.83
13095,75.19,1.1,1.01,4.14,17.04,56.82
13097,77.06,0.63,0.88,2.75,13.79,57.33
13099,73.76,1.34,1.56,4.7,19.02,58.5
13101,77.31,0.82,0.99,3.17,13.44,53.03
13103,76.74,0.76,1.0,2.99,14.18,57.08
13105,74.78,0.99,1.3,4.28,17.68,57.93
13107,73.37,1.13,1.39,4.61,19.19,63.13
13109,74.74,0.96,1.23,4.02,17.5,59.72
13111,76.94,0.84,1.13,3.7,13.79,53.27
13113,81.22,0.44,0.66,1.8,7.91,46.26
13115,75.8,0.92,0.99,3.57,15.93,57.54
13117,81.28,0.38,0.67,1.72,8.38,45.53
13119,74.79,0.95,1.25,4.34,17.18,58.99
13121,77.65,0.78,0.82,3.71,14.07,49.04
13123,78.32,0.69,0.93,3.06,12.58,49.71
13125,74.14,1.09,1.38,4.29,17.56,61.42
13127,76.9,0.9,1.05,3.6,14.45,52.34
13129,75.73,0.75,1.02,3.45,16.09,59.43
13131,75.54,1.03,1.36,3.98,16.26,55.25
13133,76.81,0.92,1.06,3.66,14.22,53.46
13135,80.58,0.5,0.67,1.73,8.84,48.23
13137,78.3,0.67,0.85,2.87,12.39,51.27
13139,78.57,0.61,0.83,2.63,12.54,50.1
13141,75.28,1.1,1.31,4.42,16.84,54.64
13143,73.75,0.93,1.31,4.54,19.28,61.82
13145,78.87,0.7,0.93,2.89,11.59,48.39
13147,77.02,0.8,1.13,3.37,13.64,54.05
13149,74.81,0.97,1.25,3.98,17.77,58.16
13151,77.5,0.64,0.91,2.67,12.86,56.29
13153,77.82,0.74,0.84,2.63,12.56,54.63
13155,75.45,0.98,1.34,4.04,16.61,55.0
13157,75.71,0.8,1.12,3.58,15.36,59.77
13159,75.96,0.91,1.15,3.7,15.21,56.58
13161,73.49,1.02,1.33,4.41,18.86,64.0
13163,73.05,1.3,1.5,5.05,19.76,61.89
13165,74.0,1.02,1.46,4.74,18.23,59.77
13167,75.89,0.96,1.18,3.92,15.54,54.82
13169,77.92,0.75,0.98,2.9,13.04,51.33
13171,74.4,0.93,1.09,4.16,17.94,61.71
13173,75.4,0.92,1.14,3.45,16.19,59.24
13175,75.06,1.04,1.26,3.97,17.12,57.36
13177,77.62,0.77,0.99,2.8,12.87,53.94
13179,76.8,0.84,0.83,2.87,14.38,56.21
13181,75.83,0.9,1.25,3.87,15.74,56.52
13183,77.1,0.73,0.91,3.0,14.08,54.8
13185,76.04,0.97,0.8,3.47,15.79,56.85
13187,77.59,0.64,0.84,3.06,13.29,53.72
13193,73.79,1.09,1.34,4.58,18.87,61.27
13195,75.42,0.78,1.14,3.64,15.92,59.92
13197,75.69,0.99,1.18,3.81,16.11,56.36
13189,73.76,1.07,1.34,4.55,18.87,62.1
13191,78.08,0.82,1.04,3.24,13.24,48.17
13199,74.87,0.98,1.25,4.57,17.62,56.11
13201,75.41,1.07,1.34,4.06,16.99,54.61
13205,75.1,0.97,1.24,4.05,17.02,57.56
13207,77.13,0.77,1.0,3.23,13.81,53.98
13209,75.87,0.85,1.11,3.66,16.02,56.6
13211,77.33,0.78,1.09,3.27,14.06,51.31
13213,74.91,0.77,1.08,3.61,16.9,62.33
13215,75.13,1.1,0.84,3.71,17.71,57.79
13217,76.05,0.78,1.05,3.33,15.47,57.9
13219,80.43,0.5,0.67,2.1,9.03,47.34
13221,77.93,0.72,1.0,3.08,12.84,51.25
13223,78.27,0.51,0.79,2.47,12.53,53.76
13225,73.82,1.12,1.12,4.63,18.66,61.39
13227,77.37,0.75,1.01,3.1,13.54,53.64
13229,74.67,0.92,1.27,3.9,17.23,61.15
13231,75.85,0.84,1.07,3.37,15.48,59.05
13233,73.53,0.94,1.3,4.39,19.1,63.75
13235,76.85,0.82,1.03,3.28,14.61,54.03
13237,77.12,0.93,1.12,3.65,13.33,52.53
13239,75.81,1.16,1.36,4.11,15.48,53.33
13241,77.48,0.77,1.04,3.43,13.67,50.75
13243,74.9,1.16,1.38,4.36,17.19,57.03
13245,74.07,1.03,1.02,4.52,19.15,59.85
13247,78.22,0.66,0.84,2.66,11.8,53.24
13249,76.26,0.84,1.14,3.54,15.17,56.01
13251,74.32,1.08,1.23,4.23,18.24,59.52
13253,74.91,1.04,1.29,4.19,16.5,58.96
13255,74.62,0.94,1.13,4.09,18.07,59.94
13257,74.51,0.92,1.24,4.15,17.78,60.58
13259,74.36,1.18,1.43,4.65,17.9,57.26
13261,74.95,1.01,1.1,4.06,17.12,58.67
